Line;Time;Floating Point Input 1;Floating Point Input 2;Floating Point Input 3;Floating Point Input 4;Floating Point Input 5;
53;0.52;-0.0627905;-0.313953;0.937209;-1.06279;0.0627905;
54;0.53;-0.125333;-0.626666;0.874667;-1.12533;0.125333;
55;0.54;-0.187381;-0.936907;0.812619;-1.18738;0.187381;
56;0.55;-0.24869;-1.24345;0.75131;-1.24869;0.24869;
57;0.56;-0.309017;-1.54508;0.690983;-1.30902;0.309017;
58;0.57;-0.368125;-1.84062;0.631875;-1.36812;0.368125;
59;0.58;-0.425779;-2.1289;0.574221;-1.42578;0.425779;
60;0.59;-0.481754;-2.40877;0.518246;-1.48175;0.481754;
61;0.6;-0.535827;-2.67913;0.464173;-1.53583;0.535827;
62;0.61;-0.587785;-2.93893;0.412215;-1.58779;0.587785;
63;0.62;-0.637424;-3.18712;0.362576;-1.63742;0.637424;
64;0.63;-0.684547;-3.42274;0.315453;-1.68455;0.684547;
65;0.64;-0.728969;-3.64484;0.271031;-1.72897;0.728969;
66;0.65;-0.770513;-3.85257;0.229487;-1.77051;0.770513;
67;0.66;-0.809017;-4.04508;0.190983;-1.80902;0.809017;
68;0.67;-0.844328;-4.22164;0.155672;-1.84433;0.844328;
69;0.68;-0.876307;-4.38153;0.123693;-1.87631;0.876307;
70;0.69;-0.904827;-4.52414;0.0951729;-1.90483;0.904827;
71;0.7;-0.929776;-4.64888;0.0702235;-1.92978;0.929776;
72;0.71;-0.951057;-4.75528;0.0489435;-1.95106;0.951057;
73;0.72;-0.968583;-4.84292;0.0314168;-1.96858;0.968583;
74;0.73;-0.982287;-4.91144;0.0177127;-1.98229;0.982287;
75;0.74;-0.992115;-4.96057;0.0078853;-1.99211;0.992115;
76;0.75;-0.998027;-4.99013;0.00197327;-1.99803;0.998027;
77;0.76;-1;-5;0;-2;1;
78;0.77;-0.998027;-4.99013;0.00197327;-1.99803;0.998027;
79;0.78;-0.992115;-4.96057;0.0078853;-1.99211;0.992115;
80;0.79;-0.982287;-4.91144;0.0177127;-1.98229;0.982287;
81;0.8;-0.968583;-4.84292;0.0314168;-1.96858;0.968583;
82;0.81;-0.951057;-4.75528;0.0489435;-1.95106;0.951057;
83;0.82;-0.929776;-4.64888;0.0702235;-1.92978;0.929776;
84;0.83;-0.904827;-4.52414;0.0951729;-1.90483;0.904827;
85;0.84;-0.876307;-4.38153;0.123693;-1.87631;0.876307;
86;0.85;-0.844328;-4.22164;0.155672;-1.84433;0.844328;
87;0.86;-0.809017;-4.04508;0.190983;-1.80902;0.809017;
88;0.87;-0.770513;-3.85257;0.229487;-1.77051;0.770513;
89;0.88;-0.728969;-3.64484;0.271031;-1.72897;0.728969;
90;0.89;-0.684547;-3.42274;0.315453;-1.68455;0.684547;
91;0.9;-0.637424;-3.18712;0.362576;-1.63742;0.637424;
92;0.91;-0.587785;-2.93893;0.412215;-1.58779;0.587785;
93;0.92;-0.535827;-2.67913;0.464173;-1.53583;0.535827;
94;0.93;-0.481754;-2.40877;0.518246;-1.48175;0.481754;
95;0.94;-0.425779;-2.1289;0.574221;-1.42578;0.425779;
96;0.95;-0.368125;-1.84062;0.631875;-1.36812;0.368125;
97;0.96;-0.309017;-1.54508;0.690983;-1.30902;0.309017;
98;0.97;-0.24869;-1.24345;0.75131;-1.24869;0.24869;
99;0.98;-0.187381;-0.936907;0.812619;-1.18738;0.187381;
100;0.99;-0.125333;-0.626666;0.874667;-1.12533;0.125333;
101;1;-0.0627905;-0.313953;0.937209;-1.06279;0.0627905;
102;1.01;0;0;1;-1;0;
103;1.02;0.0627905;0.313953;1.06279;-0.937209;-0.0627905;
104;1.03;0.125333;0.626666;1.12533;-0.874667;-0.125333;
105;1.04;0.187381;0.936907;1.18738;-0.812619;-0.187381;
106;1.05;0.24869;1.24345;1.24869;-0.75131;-0.24869;
107;1.06;0.309017;1.54508;1.30902;-0.690983;-0.309017;
108;1.07;0.368125;1.84062;1.36812;-0.631875;-0.368125;
109;1.08;0.425779;2.1289;1.42578;-0.574221;-0.425779;
110;1.09;0.481754;2.40877;1.48175;-0.518246;-0.481754;
111;1.1;0.535827;2.67913;1.53583;-0.464173;-0.535827;
112;1.11;0.587785;2.93893;1.58779;-0.412215;-0.587785;
113;1.12;0.637424;3.18712;1.63742;-0.362576;-0.637424;
114;1.13;0.684547;3.42274;1.68455;-0.315453;-0.684547;
115;1.14;0.728969;3.64484;1.72897;-0.271031;-0.728969;
116;1.15;0.770513;3.85257;1.77051;-0.229487;-0.770513;
117;1.16;0.809017;4.04508;1.80902;-0.190983;-0.809017;
118;1.17;0.844328;4.22164;1.84433;-0.155672;-0.844328;
119;1.18;0.876307;4.38153;1.87631;-0.123693;-0.876307;
120;1.19;0.904827;4.52414;1.90483;-0.0951729;-0.904827;
121;1.2;0.929776;4.64888;1.92978;-0.0702235;-0.929776;
122;1.21;0.951057;4.75528;1.95106;-0.0489435;-0.951057;
123;1.22;0.968583;4.84292;1.96858;-0.0314168;-0.968583;
124;1.23;0.982287;4.91144;1.98229;-0.0177127;-0.982287;
125;1.24;0.992115;4.96057;1.99211;-0.0078853;-0.992115;
126;1.25;0.998027;4.99013;1.99803;-0.00197327;-0.998027;
127;1.26;1;5;2;0;-1;
128;1.27;0.998027;4.99013;1.99803;-0.00197327;-0.998027;
129;1.28;0.992115;4.96057;1.99211;-0.0078853;-0.992115;
130;1.29;0.982287;4.91144;1.98229;-0.0177127;-0.982287;
131;1.3;0.968583;4.84292;1.96858;-0.0314168;-0.968583;
132;1.31;0.951057;4.75528;1.95106;-0.0489435;-0.951057;
133;1.32;0.929776;4.64888;1.92978;-0.0702235;-0.929776;
134;1.33;0.904827;4.52414;1.90483;-0.0951729;-0.904827;
135;1.34;0.876307;4.38153;1.87631;-0.123693;-0.876307;
136;1.35;0.844328;4.22164;1.84433;-0.155672;-0.844328;
137;1.36;0.809017;4.04508;1.80902;-0.190983;-0.809017;
138;1.37;0.770513;3.85257;1.77051;-0.229487;-0.770513;
139;1.38;0.728969;3.64484;1.72897;-0.271031;-0.728969;
140;1.39;0.684547;3.42274;1.68455;-0.315453;-0.684547;
141;1.4;0.637424;3.18712;1.63742;-0.362576;-0.637424;
142;1.41;0.587785;2.93893;1.58779;-0.412215;-0.587785;
143;1.42;0.535827;2.67913;1.53583;-0.464173;-0.535827;
144;1.43;0.481754;2.40877;1.48175;-0.518246;-0.481754;
145;1.44;0.425779;2.1289;1.42578;-0.574221;-0.425779;
146;1.45;0.368125;1.84062;1.36812;-0.631875;-0.368125;
147;1.46;0.309017;1.54508;1.30902;-0.690983;-0.309017;
148;1.47;0.24869;1.24345;1.24869;-0.75131;-0.24869;
149;1.48;0.187381;0.936907;1.18738;-0.812619;-0.187381;
150;1.49;0.125333;0.626666;1.12533;-0.874667;-0.125333;
151;1.5;0.0627905;0.313953;1.06279;-0.937209;-0.0627905;
152;1.51;1.22461e-16;6.12303e-16;1;-1;-1.22461e-16;
153;1.52;-0.0627905;-0.313953;0.937209;-1.06279;0.0627905;
154;1.53;-0.125333;-0.626666;0.874667;-1.12533;0.125333;
155;1.54;-0.187381;-0.936907;0.812619;-1.18738;0.187381;
156;1.55;-0.24869;-1.24345;0.75131;-1.24869;0.24869;
157;1.56;-0.309017;-1.54508;0.690983;-1.30902;0.309017;
158;1.57;-0.368125;-1.84062;0.631875;-1.36812;0.368125;
159;1.58;-0.425779;-2.1289;0.574221;-1.42578;0.425779;
160;1.59;-0.481754;-2.40877;0.518246;-1.48175;0.481754;
161;1.6;-0.535827;-2.67913;0.464173;-1.53583;0.535827;
162;1.61;-0.587785;-2.93893;0.412215;-1.58779;0.587785;
163;1.62;-0.637424;-3.18712;0.362576;-1.63742;0.637424;
164;1.63;-0.684547;-3.42274;0.315453;-1.68455;0.684547;
165;1.64;-0.728969;-3.64484;0.271031;-1.72897;0.728969;
166;1.65;-0.770513;-3.85257;0.229487;-1.77051;0.770513;
167;1.66;-0.809017;-4.04508;0.190983;-1.80902;0.809017;
168;1.67;-0.844328;-4.22164;0.155672;-1.84433;0.844328;
169;1.68;-0.876307;-4.38153;0.123693;-1.87631;0.876307;
170;1.69;-0.904827;-4.52414;0.0951729;-1.90483;0.904827;
171;1.7;-0.929776;-4.64888;0.0702235;-1.92978;0.929776;
172;1.71;-0.951057;-4.75528;0.0489435;-1.95106;0.951057;
173;1.72;-0.968583;-4.84292;0.0314168;-1.96858;0.968583;
174;1.73;-0.982287;-4.91144;0.0177127;-1.98229;0.982287;
175;1.74;-0.992115;-4.96057;0.0078853;-1.99211;0.992115;
176;1.75;-0.998027;-4.99013;0.00197327;-1.99803;0.998027;
177;1.76;-1;-5;0;-2;1;
178;1.77;-0.998027;-4.99013;0.00197327;-1.99803;0.998027;
179;1.78;-0.992115;-4.96057;0.0078853;-1.99211;0.992115;
180;1.79;-0.982287;-4.91144;0.0177127;-1.98229;0.982287;
181;1.8;-0.968583;-4.84292;0.0314168;-1.96858;0.968583;
182;1.81;-0.951057;-4.75528;0.0489435;-1.95106;0.951057;
183;1.82;-0.929776;-4.64888;0.0702235;-1.92978;0.929776;
184;1.83;-0.904827;-4.52414;0.0951729;-1.90483;0.904827;
185;1.84;-0.876307;-4.38153;0.123693;-1.87631;0.876307;
186;1.85;-0.844328;-4.22164;0.155672;-1.84433;0.844328;
187;1.86;-0.809017;-4.04508;0.190983;-1.80902;0.809017;
188;1.87;-0.770513;-3.85257;0.229487;-1.77051;0.770513;
189;1.88;-0.728969;-3.64484;0.271031;-1.72897;0.728969;
190;1.89;-0.684547;-3.42274;0.315453;-1.68455;0.684547;
191;1.9;-0.637424;-3.18712;0.362576;-1.63742;0.637424;
192;1.91;-0.587785;-2.93893;0.412215;-1.58779;0.587785;
193;1.92;-0.535827;-2.67913;0.464173;-1.53583;0.535827;
194;1.93;-0.481754;-2.40877;0.518246;-1.48175;0.481754;
195;1.94;-0.425779;-2.1289;0.574221;-1.42578;0.425779;
196;1.95;-0.368125;-1.84062;0.631875;-1.36812;0.368125;
197;1.96;-0.309017;-1.54508;0.690983;-1.30902;0.309017;
198;1.97;-0.24869;-1.24345;0.75131;-1.24869;0.24869;
199;1.98;-0.187381;-0.936907;0.812619;-1.18738;0.187381;
200;1.99;-0.125333;-0.626666;0.874667;-1.12533;0.125333;
201;2;-0.0627905;-0.313953;0.937209;-1.06279;0.0627905;
202;2.01;0;0;1;-1;0;
